"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","browser","scRes","window_resolution","focus","success","miniblock","nSteps","node","goalnode","choiceVar"
"1562","<p >Welcome to the experiment. Press any key to continue.</p>                <p style=""font-family:VideoGame;font-size:10%;"">.</p>","39","html-keyboard-response","0","1565","0.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"264","<p style=""width:50%; margin-left:auto;margin-right:auto"">Before the start of the experiment, we would like to provide you with some information regarding ourselves and your own privacy. Please read the statements and tick the box if you agree and wish to continue. It is always an option to terminate the experiment when one or more things cause you concern.</p>","39","html-keyboard-response","1","1831","0.0-1.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"253","<p style=""width:50%; margin-left:auto;margin-right:auto"">For the experiment it is important that we set your browser to fullscreen mode. The next page will contain a button you can press to enter fullscreen. If you leave fullscreen during the experiment at any time, this will be recorded and unfortunately we will not be able to complete your payment if this has occurred. Additionally, be aware that the experiment only works for 16:9 aspect ratio monitors. If you do not have a monitor with this aspect ratio, please quit the experiment, as we will ultimately not be able to complete your payment.</p><p>Press any key to continue.</p>","39","html-keyboard-response","2","2087","0.0-2.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"715","img/Toiletpaper.png","39","image-keyboard-response","1437","1683782","0.0-141.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","68","27","2","4","1"
"null","img/Cap.png","null","image-keyboard-response","1438","1683794","0.0-141.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","68","28","4","4",""
"4963","img/Cap.png","38","image-keyboard-response","1439","1688759","0.0-142.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"688","img/Cap.png","40","image-keyboard-response","1440","1689463","0.0-143.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","0","4","12",""
"472","img/Toaster.png","40","image-keyboard-response","1441","1689967","0.0-143.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","1","5","12",""
"528","img/Floppy.png","40","image-keyboard-response","1442","1690528","0.0-143.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","2","7","12",""
"732","img/Fryingpan.png","40","image-keyboard-response","1443","1691302","0.0-143.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","3","6","12",""
"651","img/Lightbulb.png","40","image-keyboard-response","1444","1691983","0.0-143.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","4","8","12",""
"581","img/Toaster.png","40","image-keyboard-response","1445","1692567","0.0-143.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","5","5","12",""
"539","img/Floppy.png","40","image-keyboard-response","1446","1693111","0.0-143.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","6","7","12",""
"810","img/Soapdispenser.png","40","image-keyboard-response","1447","1693927","0.0-143.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","7","9","12",""
"749","img/Floppy.png","40","image-keyboard-response","1448","1694679","0.0-143.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","8","7","12",""
"780","img/Toaster.png","40","image-keyboard-response","1449","1695463","0.0-143.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","9","5","12",""
"669","img/Lightbulb.png","40","image-keyboard-response","1450","1696135","0.0-143.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","10","8","12",""
"621","img/Floppy.png","40","image-keyboard-response","1451","1696759","0.0-143.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","11","7","12",""
"723","img/Soapdispenser.png","40","image-keyboard-response","1452","1697487","0.0-143.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","12","9","12",""
"1049","img/Lightbulb.png","40","image-keyboard-response","1453","1698543","0.0-143.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","13","8","12",""
"1702","img/Toaster.png","40","image-keyboard-response","1454","1700247","0.0-143.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","14","5","12",""
"530","img/Fryingpan.png","40","image-keyboard-response","1455","1700791","0.0-143.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","15","6","12",""
"518","img/Floppy.png","40","image-keyboard-response","1456","1701311","0.0-143.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","16","7","12",""
"878","img/Soapdispenser.png","40","image-keyboard-response","1457","1702199","0.0-143.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","17","9","12",""
"499","img/Fryingpan.png","40","image-keyboard-response","1458","1702703","0.0-143.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","18","6","12",""
"588","img/Toaster.png","40","image-keyboard-response","1459","1703295","0.0-143.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","19","5","12",""
"650","img/Cap.png","40","image-keyboard-response","1460","1703951","0.0-143.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","20","4","12",""
"468","img/Boot.png","40","image-keyboard-response","1461","1704423","0.0-143.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","21","3","12",""
"628","img/Jar.png","40","image-keyboard-response","1462","1705055","0.0-143.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","22","0","12",""
"692","img/Mug.png","40","image-keyboard-response","1463","1705750","0.0-143.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","23","14","12",""
"632","img/Jar.png","40","image-keyboard-response","1464","1706384","0.0-143.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","24","0","12",""
"1115","img/Toiletpaper.png","40","image-keyboard-response","1465","1707503","0.0-143.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","25","2","12",""
"588","img/Basket.png","40","image-keyboard-response","1466","1708094","0.0-143.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","26","1","12",""
"530","img/Cap.png","40","image-keyboard-response","1467","1708631","0.0-143.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","27","4","12",""
"684","img/Toaster.png","40","image-keyboard-response","1468","1709319","0.0-143.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","28","5","12",""
"684","img/Lightbulb.png","40","image-keyboard-response","1469","1710007","0.0-143.0-0.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","29","8","12",""
"1636","img/Soapdispenser.png","40","image-keyboard-response","1470","1711647","0.0-143.0-0.30","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","30","9","12",""
"581","img/Floppy.png","40","image-keyboard-response","1471","1712247","0.0-143.0-0.31","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","31","7","12",""
"606","img/Soapdispenser.png","40","image-keyboard-response","1472","1712863","0.0-143.0-0.32","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","32","9","12",""
"733","img/Book.png","39","image-keyboard-response","1473","1713599","0.0-143.0-0.33","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","33","10","12","1"
"null","img/Balloon.png","null","image-keyboard-response","1474","1713616","0.0-143.0-0.34","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","69","34","12","12",""
"184623","img/Balloon.png","38","image-keyboard-response","1475","1898240","0.0-144.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"385","img/Balloon.png","40","image-keyboard-response","1476","1898672","0.0-145.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","0","12","4",""
"547","img/Ovenmitt.png","40","image-keyboard-response","1477","1899272","0.0-145.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","1","11","4",""
"457","img/Balloon.png","40","image-keyboard-response","1478","1899735","0.0-145.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","2","12","4",""
"541","img/Book.png","40","image-keyboard-response","1479","1900327","0.0-145.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","3","10","4",""
"483","img/Balloon.png","40","image-keyboard-response","1480","1900815","0.0-145.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","4","12","4",""
"514","img/Clipboard.png","40","image-keyboard-response","1481","1901383","0.0-145.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","5","13","4",""
"1575","img/Mug.png","40","image-keyboard-response","1482","1902991","0.0-145.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","6","14","4",""
"657","img/Balloon.png","40","image-keyboard-response","1483","1903655","0.0-145.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","7","12","4",""
"667","img/Clipboard.png","40","image-keyboard-response","1484","1904328","0.0-145.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","8","13","4",""
"708","img/Book.png","40","image-keyboard-response","1485","1905039","0.0-145.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","9","10","4",""
"898","img/Ovenmitt.png","40","image-keyboard-response","1486","1905943","0.0-145.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","10","11","4",""
"547","img/Book.png","40","image-keyboard-response","1487","1906495","0.0-145.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","11","10","4",""
"604","img/Ovenmitt.png","40","image-keyboard-response","1488","1907103","0.0-145.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","12","11","4",""
"485","img/Book.png","40","image-keyboard-response","1489","1907592","0.0-145.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","13","10","4",""
"578","img/Clipboard.png","40","image-keyboard-response","1490","1908174","0.0-145.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","14","13","4",""
"576","img/Book.png","40","image-keyboard-response","1491","1908751","0.0-145.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","15","10","4",""
"556","img/Balloon.png","40","image-keyboard-response","1492","1909319","0.0-145.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","16","12","4",""
"603","img/Ovenmitt.png","40","image-keyboard-response","1493","1909926","0.0-145.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","17","11","4",""
"512","img/Clipboard.png","40","image-keyboard-response","1494","1910440","0.0-145.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","18","13","4",""
"556","img/Balloon.png","40","image-keyboard-response","1495","1910999","0.0-145.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","19","12","4",""
"626","img/Mug.png","40","image-keyboard-response","1496","1911631","0.0-145.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","20","14","4",""
"1015","img/Jar.png","40","image-keyboard-response","1497","1912679","0.0-145.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","21","0","4",""
"1925","img/Basket.png","39","image-keyboard-response","1498","1914654","0.0-145.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","22","1","4","1"
"724","img/Toiletpaper.png","39","image-keyboard-response","1499","1915431","0.0-145.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","23","2","4","1"
"null","img/Cap.png","null","image-keyboard-response","1500","1915491","0.0-145.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","70","24","4","4",""
"2273","img/Cap.png","38","image-keyboard-response","1501","1917766","0.0-146.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"487","img/Cap.png","40","image-keyboard-response","1502","1918255","0.0-147.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","0","4","7",""
"691","img/Toaster.png","40","image-keyboard-response","1503","1918975","0.0-147.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","1","5","7",""
"555","img/Cap.png","40","image-keyboard-response","1504","1919543","0.0-147.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","2","4","7",""
"558","img/Boot.png","40","image-keyboard-response","1505","1920151","0.0-147.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","3","3","7",""
"555","img/Toiletpaper.png","40","image-keyboard-response","1506","1920711","0.0-147.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","4","2","7",""
"519","img/Cap.png","40","image-keyboard-response","1507","1921231","0.0-147.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","5","4","7",""
"1004","img/Toaster.png","40","image-keyboard-response","1508","1922240","0.0-147.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","6","5","7",""
"914","img/Lightbulb.png","40","image-keyboard-response","1509","1923183","0.0-147.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","7","8","7",""
"569","img/Fryingpan.png","40","image-keyboard-response","1510","1923792","0.0-147.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","8","6","7",""
"586","img/Lightbulb.png","40","image-keyboard-response","1511","1924383","0.0-147.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","9","8","7",""
"null","img/Floppy.png","null","image-keyboard-response","1512","1924441","0.0-147.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","71","10","7","7",""
"1572","img/Floppy.png","38","image-keyboard-response","1513","1926015","0.0-148.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"467","img/Floppy.png","40","image-keyboard-response","1514","1926487","0.0-149.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","72","0","7","4",""
"847","img/Soapdispenser.png","40","image-keyboard-response","1515","1927367","0.0-149.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","72","1","9","4",""
"1731","img/Floppy.png","40","image-keyboard-response","1516","1929103","0.0-149.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","72","2","7","4",""
"812","img/Toaster.png","39","image-keyboard-response","1517","1929927","0.0-149.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","72","3","5","4","1"
"699","img/Floppy.png","37","image-keyboard-response","1518","1930631","0.0-149.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","72","4","7","4","-1"
"612","img/Toaster.png","40","image-keyboard-response","1519","1931247","0.0-149.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","72","5","5","4",""
"null","img/Cap.png","null","image-keyboard-response","1520","1931257","0.0-149.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","72","6","4","4",""
"1285","img/Cap.png","38","image-keyboard-response","1521","1932544","0.0-150.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"1268","img/Cap.png","40","image-keyboard-response","1522","1933815","0.0-151.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","73","0","4","6",""
"652","img/Boot.png","40","image-keyboard-response","1523","1934471","0.0-151.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","73","1","3","6",""
"2531","img/Toiletpaper.png","40","image-keyboard-response","1524","1937007","0.0-151.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","73","2","2","6",""
"688","img/Cap.png","40","image-keyboard-response","1525","1937703","0.0-151.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","73","3","4","6",""
"541","img/Toiletpaper.png","40","image-keyboard-response","1526","1938254","0.0-151.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","73","4","2","6",""
"718","img/Basket.png","40","image-keyboard-response","1527","1938974","0.0-151.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","73","5","1","6",""
